,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
3993,20578516,https://www.airbnb.com/rooms/20578516,20240929170954,2024-09-30,city scrape,Club Villamar - Pony,Great villa in a quiet area with big privete swimming pool and a autentic charming atmosphere,,https://a0.muscache.com/pictures/7652c45e-819c-4451-b28e-2e967049b053.jpg,144741996,https://www.airbnb.com/users/show/144741996,Robin,2017-08-07,"Les Escaldes, Andorra",Our Mission at Club Villamar? Make sure you fully relax and make great new memories with your loved ones in our villas! We have done so for over 10 years and made hundreds of thousands of guests have a fantastic time in Spain!,,,,f,https://a0.muscache.com/im/pictures/user/2ad340ee-5a7b-4062-9cdb-c0ffc6bdf6f3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2ad340ee-5a7b-4062-9cdb-c0ffc6bdf6f3.jpg?aki_policy=profile_x_medium,,75,188,"['email', 'phone']",t,t,,Calonge,,41.88428,3.07285,Entire villa,Entire home/apt,6,2.0,2 baths,3.0,4.0,"[""Washer"", ""Backyard"", ""Pets allowed"", ""Indoor fireplace"", ""TV"", ""Free parking on premises"", ""Crib"", ""Kitchen"", ""Wifi"", ""Stove"", ""Pool"", ""Oven"", ""Bed linens""]",1000.0,7,1125,7,7,1125,1125,7.0,1125.0,,t,0,0,0,0,2024-09-30,1,0,0,2023-06-17,2023-06-17,4.0,4.0,2.0,5.0,5.0,5.0,4.0,HUTG-017464,t,75,75,0,0,0.06
4435,22619283,https://www.airbnb.com/rooms/22619283,20240929170954,2024-09-30,city scrape,Cambre d'Aze by Interhome,"All discounts are already included, please go ahead and book the property if your travel dates are available. Below please see all the listing details <br />4-room apartment 80 m2, on the ground floor. Practical furnishings: living/dining room 25 m2 with satellite TV, international TV channels and electric heating. Exit to the terrace. 1 room with 1 french bed (1 x 140 cm, length 200 cm). 1 room with 2 x 2 bunk beds (90 cm). 1 room with 1 french bed (140 cm, length 190 cm). Kitchen (dishwas...",,https://a0.muscache.com/pictures/prohost-api/Hosting-22619283/original/1ca70115-7f42-48d6-9144-09a87bf3df18.jpeg,163377847,https://www.airbnb.com/users/show/163377847,Marina - Interhome Group,2017-12-19,Spain,"Hi, my name is Marina and I'm a part of the Interhome Group Service Team. My colleagues and I are happy to take care of all your questions and wishes. So either me or one of my colleagues will answer you. We'll gladly help you during your travel experience with Airbnb. Interhome has been a leading provider of holiday apartments and holiday homes worldwide since 1965. Our strength lies in a close relationship with our customers: We can satisfy just about any request with more than 33.000 online bookable holiday homes and apartments in more than 31 countries. We welcome and look after our guests on site and offer a comprehensive service. We're looking forward to welcoming you!",within an hour,1.0,0.99,f,https://a0.muscache.com/im/pictures/user/4387afa6-8a8c-432d-8ca7-e2411d2f5655.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4387afa6-8a8c-432d-8ca7-e2411d2f5655.jpg?aki_policy=profile_x_medium,,119,141,"['email', 'phone']",t,t,,LlanÃ§Ã ,,42.361233,3.161962,Entire rental unit,Entire home/apt,7,1.0,1 bath,3.0,4.0,"[""Heating"", ""Washer"", ""Pets allowed"", ""Dishes and silverware"", ""Dishwasher"", ""Microwave"", ""TV"", ""Coffee maker"", ""Free parking on premises"", ""Freezer"", ""Private entrance"", ""Sea view"", ""Kitchen"", ""Wifi"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Hot water""]",140.0,1,1125,1,4,3,1125,1.2,1020.3,,t,13,43,44,44,2024-09-30,3,0,0,2018-04-25,2023-08-19,3.33,4.0,2.33,5.0,4.67,5.0,3.33,HUTG-015128,t,119,119,0,0,0.04
5018,24256591,https://www.airbnb.com/rooms/24256591,20240929170954,2024-09-30,city scrape,Piverd Golf 10,"The house in Pals has 3 bedrooms and has capacity for 6 people.<br>The house is 83 mÂ².<br>The property is located 300 m from the golf course, 500 m from the supermarket, 900 m from the sand beach. The house is situated in next to the sea.<br>The accommodation is equipped with the following items: garden, garden furniture, terrace, barbecue, fireplace, iron, balcony, communal swimming pool, open-air parking the same building, 1 Tv.",,https://a0.muscache.com/pictures/prohost-api/Hosting-24256591/original/6976e30d-f8da-4a64-a030-69580e5cb791.jpeg,95415596,https://www.airbnb.com/users/show/95415596,Ceigrup,2016-09-16,"Torroella de MontgrÃ­, Spain","Contamos con un equipo de personas exclusivamente dedicadas a todo el proceso desde que empiezas a planificar tus vacaciones en la Costa Brava hasta que vuelves a tu casa: InformaciÃ³n, reserva, recepciÃ³n y atenciÃ³n durante tu estancia, limpieza y mantenimiento._x000D_
_x000D_
Queremos que tus vacaciones sean Ãºnicas... Estaremos encantados de ayudarte en cualquier necesidad que tengas mientras estÃ©s en nuestro destino. Somos especialistas, conocemos bien la Costa Brava Â¡y nos entusiasma!",within an hour,0.93,0.99,f,https://a0.muscache.com/im/pictures/user/926e04d9-d424-462e-a25c-269f28d0031b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/926e04d9-d424-462e-a25c-269f28d0031b.jpg?aki_policy=profile_x_medium,,436,492,"['email', 'phone']",t,t,,Pals,,41.99733,3.18968,Entire townhouse,Entire home/apt,6,2.0,2 baths,3.0,5.0,"[""Pets allowed"", ""Dishwasher"", ""TV"", ""Air conditioning"", ""Indoor fireplace: wood-burning"", ""Private backyard"", ""Essentials"", ""Refrigerator"", ""Iron"", ""Free washer \u2013 In unit"", ""BBQ grill"", ""Crib"", ""Smoking allowed"", ""Dishes and silverware"", ""Microwave"", ""Kitchen"", ""Oven"", ""Freezer"", ""Bed linens"", ""Bathtub"", ""Coffee maker"", ""Free parking on premises"", ""Cooking basics"", ""Stove"", ""Private patio or balcony"", ""Toaster"", ""Hot water"", ""Shared pool""]",110.0,1,1125,1,2,2,1125,1.5,603.9,,t,25,42,42,206,2024-09-30,5,1,0,2021-08-09,2024-07-21,3.6,3.6,2.8,3.6,3.4,4.2,3.2,HUTG-001740,t,416,415,1,0,0.13
5025,24447565,https://www.airbnb.com/rooms/24447565,20240929170954,2024-09-30,city scrape,Cap Ras by Interhome,"All discounts are already included, please go ahead and book the property if your travel dates are available. Below please see all the listing details <br />3-room apartment 65 m2 on 1st floor. Comfortable and cosy furnishings: living/dining room 25 m2 with 1 sofabed, digital TV and flat screen. Exit to the terrace. 1 room with 1 french bed (1 x 150 cm, length 190 cm). 1 room with 1 x 2 bunk beds (80 cm), 1 pull-out bed (1 pers.). Open kitchen (oven, dishwasher, 3 ceramic glass hob hotplate...",,https://a0.muscache.com/pictures/prohost-api/Hosting-24447565/original/a38e32c5-46e1-49a8-8a8d-545588dd13dc.jpeg,163377847,https://www.airbnb.com/users/show/163377847,Marina - Interhome Group,2017-12-19,Spain,"Hi, my name is Marina and I'm a part of the Interhome Group Service Team. My colleagues and I are happy to take care of all your questions and wishes. So either me or one of my colleagues will answer you. We'll gladly help you during your travel experience with Airbnb. Interhome has been a leading provider of holiday apartments and holiday homes worldwide since 1965. Our strength lies in a close relationship with our customers: We can satisfy just about any request with more than 33.000 online bookable holiday homes and apartments in more than 31 countries. We welcome and look after our guests on site and offer a comprehensive service. We're looking forward to welcoming you!",within an hour,1.0,0.99,f,https://a0.muscache.com/im/pictures/user/4387afa6-8a8c-432d-8ca7-e2411d2f5655.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4387afa6-8a8c-432d-8ca7-e2411d2f5655.jpg?aki_policy=profile_x_medium,,119,141,"['email', 'phone']",t,t,,LlanÃ§Ã ,,42.38653,3.158767,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,4.0,"[""Washer"", ""Dishes and silverware"", ""Dishwasher"", ""Microwave"", ""TV"", ""Coffee maker"", ""Private entrance"", ""Sea view"", ""Kitchen"", ""Wifi"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Hot water"", ""Oven""]",130.0,1,1125,1,3,3,1125,1.0,1114.7,,t,10,10,10,10,2024-09-30,5,0,0,2020-07-26,2023-07-29,3.4,3.8,2.4,4.4,3.0,4.0,3.4,HUTG-003295,t,119,119,0,0,0.1
5137,24402340,https://www.airbnb.com/rooms/24402340,20240929170954,2024-09-30,previous scrape,034 - Apartment with sea view and pool,"The apartment near the beach with sea view has 2 bedrooms, living room, kitchen and bathroom with shower. It has a large terrace. There is a community pool and garden.<br />Shops and restaurants 100 meters.<br />It has sat TV.","Sta Margarita is the touristic part of Rosas, where most of the hotels and vacation apartments are located, as well as the beautiful wide sandy beach. <br />There are small stores where you will find everything you need for a perfect stay on the beach. There are also bars, restaurants and grocery stores. Everything can be done on foot. <br />Despite the presence of many tourists, Rosas is a quiet vacation destination, ideal for families and retirees.",https://a0.muscache.com/pictures/prohost-api/Hosting-24402340/original/c59f838a-f6fc-486d-a3a8-71b4baccb38a.jpeg,180894699,https://www.airbnb.com/users/show/180894699,Renate,2018-03-27,"Catalonia, Spain","Vivimos ya hace mÃ¡s de 30 aÃ±os en Roses - Costa Brava_x000D_
Tenemos una empresa de alquiler turÃ­stico de carÃ¡cter familiar y contrastada experiencia en la regiÃ³n._x000D_
Nos encanta compartir la experiencia de vivir en el Alt EmpordÃ  y la Costa Brava con todos nuestros visitantes.",within an hour,0.9,1.0,f,https://a0.muscache.com/im/pictures/user/65f3b11b-12cc-46bb-9ae5-4f3d03a928db.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/65f3b11b-12cc-46bb-9ae5-4f3d03a928db.jpg?aki_policy=profile_x_medium,,45,61,"['email', 'phone']",t,t,"Roses, Catalunya, Spain",Roses,,42.26226,3.15241,Entire rental unit,Entire home/apt,6,,1 bath,2.0,,"[""Washer"", ""Pets allowed"", ""TV"", ""Patio or balcony"", ""High chair"", ""Cleaning available during stay"", ""Refrigerator"", ""Elevator"", ""Iron"", ""Wifi"", ""Pool"", ""Backyard"", ""Dishes and silverware"", ""Microwave"", ""Single level home"", ""Hangers"", ""Oven"", ""Extra pillows and blankets"", ""Coffee maker"", ""Cooking basics"", ""Hot water""]",,7,28,5,7,180,180,6.8,180.0,,t,11,11,11,11,2024-09-30,6,0,0,2020-08-15,2022-11-05,3.83,4.5,2.83,4.17,4.83,4.83,4.17,HUTG-029697,t,39,39,0,0,0.12
5621,26523694,https://www.airbnb.com/rooms/26523694,20240929170954,2024-09-30,city scrape,Bravaholidays-111.Vistas al mar y piscina.1Âª lÃ­nea,"It is a very comfortable apartment for 4-5 people, well equipped and decorated making a very pleasant stay, with a good balcony where you can enjoy beautiful sea views. Very complete apartment with a very complete and beautiful community area with swimming pool, playground with swings.<br /><br />SHEETS and TOWELS, PARKING, FINAL CLEANING and PETS are not included in the price. They can be obtained at extra cost. (If the customer brings them or cleans them on their way out, they are not charged)",,https://a0.muscache.com/pictures/8669d853-ceee-48f1-9ee7-50b07960814c.jpg,14155274,https://www.airbnb.com/users/show/14155274,Jordi,2014-04-11,"CornellÃ  de Llobregat, Spain","Hola, Desde hace algunos aÃ±os gestiono varios apartamentos turÃ­sticos desde Bravaholidays. Somos profesionales y nos tomamos muy en serio sus vacaciones. AtenciÃ³n muy personalizada y permanente en todo momento, limpieza, servicios,  os aconsejaremos sobre donde comer, que visitar, que hacer.. y tambiÃ©n flexibilidad para atender todo tipo de peticiones, horarios, etc.",within an hour,1.0,0.62,f,https://a0.muscache.com/im/pictures/user/385fb687-f736-4216-aa83-fa07138853f0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/385fb687-f736-4216-aa83-fa07138853f0.jpg?aki_policy=profile_x_medium,,37,58,"['email', 'phone', 'work_email']",t,t,,Blanes,,41.66444,2.78365,Entire condo,Entire home/apt,5,1.0,1 bath,1.0,3.0,"[""Heating"", ""Washer"", ""Pets allowed"", ""TV"", ""Patio or balcony"", ""Free street parking"", ""High chair"", ""Essentials"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Long term stays allowed"", ""Iron"", ""Host greets you"", ""Crib"", ""Wifi"", ""Pool"", ""Backyard"", ""Dishes and silverware"", ""Microwave"", ""Paid parking off premises"", ""Private entrance"", ""Kitchen"", ""Beach access \u2013 Beachfront"", ""Hangers"", ""Pack \u2019n play/Travel crib"", ""Oven"", ""Coffee maker"", ""Waterfront"", ""Cooking basics"", ""Hot water""]",80.0,1,1125,1,5,1125,1125,3.5,1125.0,,t,30,60,90,244,2024-09-30,3,0,0,2018-08-26,2023-07-31,3.33,3.33,2.67,4.67,5.0,4.67,3.0,HUTG-036951,f,34,34,0,0,0.04
6135,30979200,https://www.airbnb.com/rooms/30979200,20240929170954,2024-09-30,city scrape,"OCEAN 8, Platja d'Aro Costa Brava","Ideal apartment for 2 people, with a maximum capacity of 3 (one person in a sofa bed and low cost). It is located in the Kosidlo â€“ OCEAN-CANADA apartment complex, a closed complex ideal to come with children or as a couple. <br />The price includes sheets and towels.<br />A surcharge of â‚¬9.90/day will be charged for each pet.<br />Tourist tax will be charged at the entrance (0.66â‚¬/person + 16years/day during the first 7 days of stay.<br />POOL MARGARITA CLOSED","The neighborhood we are in is an area, although close to the center (just 5 minutes walk), it is quite quiet surrounded by houses and apartments, just a few meters from the beach and supermarkets.",https://a0.muscache.com/pictures/f17f7114-ac06-4a38-b7f8-d43589716b29.jpg,100339062,https://www.airbnb.com/users/show/100339062,Apartamentos,2016-10-19,,,within a few hours,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/b84acdbd-cd5f-49f0-8083-0e6cd59060ed.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b84acdbd-cd5f-49f0-8083-0e6cd59060ed.jpg?aki_policy=profile_x_medium,,65,71,"['email', 'phone', 'work_email']",t,t,"Platja d'Aro, Catalunya, Spain",Castell-Platja d'Aro,,41.81109,3.06371,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Pets allowed"", ""TV with standard cable"", ""Kitchen"", ""Wifi"", ""Smoking allowed"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""Paid washer \u2013 In building""]",72.0,4,60,4,15,14,60,6.7,59.8,,t,29,59,89,92,2024-09-30,2,0,0,2021-07-29,2023-07-21,4.0,3.5,2.5,5.0,3.5,5.0,3.0,ATG000076,t,64,64,0,0,0.05
6316,32001534,https://www.airbnb.com/rooms/32001534,20240929170954,2024-09-30,city scrape,Chalet vista mar,,,https://a0.muscache.com/pictures/c0f87ea4-3994-4849-aebd-75aaa547a09a.jpg,223297905,https://www.airbnb.com/users/show/223297905,Marcos,2018-10-30,,,,,0.67,f,https://a0.muscache.com/im/pictures/user/9e08ca2a-90a8-4f5e-ad9f-be973d50e386.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9e08ca2a-90a8-4f5e-ad9f-be973d50e386.jpg?aki_policy=profile_x_medium,,2,2,['phone'],t,t,,Torroella de MontgrÃ­,,42.05503,3.20654,Entire chalet,Entire home/apt,9,4.5,4.5 baths,4.0,8.0,"[""Heating"", ""Iron"", ""Washer"", ""Indoor fireplace"", ""Microwave"", ""TV"", ""Free parking on premises"", ""Shampoo"", ""Kitchen"", ""Wifi"", ""Beach access \u2013 Beachfront"", ""Hangers"", ""Essentials"", ""Pool"", ""Hot water"", ""Hair dryer"", ""Dryer""]",250.0,5,1125,5,5,1125,1125,5.0,1125.0,,t,27,57,87,87,2024-09-30,1,0,0,2023-08-26,2023-08-26,5.0,5.0,2.0,5.0,5.0,5.0,5.0,HUTG-043554,f,1,1,0,0,0.07
6326,32010110,https://www.airbnb.com/rooms/32010110,20240929170954,2024-09-30,previous scrape,"Apartment with communal pool, at  250 m from the b","Practical apartment with two bedrooms, full bathroom, living room, kitchen and balcony overlooking the communal area.Â  The mattresses in the bunk room beds are 80 cm wide by 180 cm long.  <br /> Â   <br /> The apartment is located into a residence, with a large garden area and a swimming pool, very close to both the center and the main beaches of the town of Calella de Palafrugell.<br /><br />The residence has a lift.",,https://a0.muscache.com/pictures/prohost-api/Hosting-32010110/original/1b5748bd-7248-4a2c-b384-0646af94ec08.jpeg,114499186,https://www.airbnb.com/users/show/114499186,Finques Port Calella,2017-02-02,"Calella de Palafrugell, Spain","Empresa familiar con mÃ¡s de 35 aÃ±os de experiencia en el sector inmobiliario y del alquiler vacacional, Finques Port Calella es especialista en la gestiÃ³n tanto del alquiler como de la venta de inmuebles en la zona de la Costa Brava, especializÃ¡ndose en las zonas de Calella de Palafrugell y Llafranc.",within an hour,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/744536c1-9399-4b8b-b400-c0143a7b906b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/744536c1-9399-4b8b-b400-c0143a7b906b.jpg?aki_policy=profile_x_medium,,28,138,"['email', 'phone']",t,t,,Palafrugell,,41.88626,3.17982,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,"[""Heating"", ""Iron"", ""Washer"", ""Backyard"", ""Elevator"", ""Microwave"", ""TV"", ""Patio or balcony"", ""Coffee maker"", ""Clothing storage"", ""Kitchen"", ""Wifi"", ""Cooking basics"", ""Toaster"", ""Pool"", ""Hangers"", ""Refrigerator"", ""Oven""]",,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2024-09-30,2,1,0,2020-08-08,2024-08-24,4.0,3.5,2.5,3.0,4.0,4.5,2.5,HUTG-011299,t,21,21,0,0,0.04
6657,33444345,https://www.airbnb.com/rooms/33444345,20240929170954,2024-09-30,previous scrape,048 Casa Dâ€™Or 400 m from the beach,"Semi-detached house very lovingly furnished on the Sta. Margarita canal with boat mooring.<br />From the partly covered terrace with barbecue you have a wonderful view over the canal. Ideal to end the day comfortably with a view of the sunset. There is garden furniture and sun loungers.  <br />On the ground floor there is a separate guest toilet, a large living-dining room and an open kitchen (with dishwasher .....,).<br /><br />On the first floor there are 3 bedrooms with 2 bathrooms. Two bedrooms each with a ...","Santa Margarita is the tourist part of Rosas, where you'll find most of the hotels and vacation apartments, as well as the large, beautiful sandy beach. <br />There are small stores where you'll find everything you need for a perfect stay on the beach. There are also bars, restaurants and grocery stores. All within walking distance. <br />Despite the presence of many holidaymakers, Rosas is a quiet vacation destination, ideal for families and retirees.",https://a0.muscache.com/pictures/e3f3d712-15f0-4d9c-b2b5-04edef743c8c.jpg,180894699,https://www.airbnb.com/users/show/180894699,Renate,2018-03-27,"Catalonia, Spain","Vivimos ya hace mÃ¡s de 30 aÃ±os en Roses - Costa Brava_x000D_
Tenemos una empresa de alquiler turÃ­stico de carÃ¡cter familiar y contrastada experiencia en la regiÃ³n._x000D_
Nos encanta compartir la experiencia de vivir en el Alt EmpordÃ  y la Costa Brava con todos nuestros visitantes.",within an hour,0.9,1.0,f,https://a0.muscache.com/im/pictures/user/65f3b11b-12cc-46bb-9ae5-4f3d03a928db.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/65f3b11b-12cc-46bb-9ae5-4f3d03a928db.jpg?aki_policy=profile_x_medium,,45,61,"['email', 'phone']",t,t,"Roses, Catalunya, Spain",Roses,,42.26726,3.15109,Entire home,Entire home/apt,6,,2 baths,3.0,,"[""Private backyard \u2013 Not fully fenced"", ""Washer"", ""Pets allowed"", ""Indoor fireplace"", ""Dishwasher"", ""TV"", ""Free street parking"", ""High chair"", ""Cleaning available during stay"", ""Iron"", ""Ethernet connection"", ""BBQ grill"", ""Gym"", ""Dishes and silverware"", ""Room-darkening shades"", ""Kitchen"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Hot water""]",,7,21,7,7,183,183,7.0,183.0,,t,0,0,0,0,2024-09-30,3,0,0,2021-07-31,2021-08-28,4.67,5.0,2.67,5.0,5.0,4.67,4.67,HUTG-029689,t,39,39,0,0,0.08
6720,33288073,https://www.airbnb.com/rooms/33288073,20240929170954,2024-09-30,city scrape,30ALV22. LAS VELAS 2-2,"Apartment located in the building Las Velas about 200 m from the beach and about 400 m from downtown Platja d'Aro. Composed of 3 bedrooms, 1 bathroom and 1 toilet, renovated kitchen, living-dining room with access to the terrace overlooking the village. 2nd floor without elevator. Outdoor parking spot. Air conditioning (supplement). NO PETS<br />Semi-renovado. 1 double bed, 1 twin bed, sofa bed, shower, city gas, microwave, washing machine, dishwasher, TV. Rent WiFi on demand",,https://a0.muscache.com/pictures/miso/Hosting-33288073/original/abb0346d-b36c-4b0a-b7af-34c6b3f67a3a.jpeg,122326504,https://www.airbnb.com/users/show/122326504,Actual,2017-03-24,"Platja d'Aro, Spain","Actual Servicios Inmobiliarios s.l. es una sociedad que nace de la uniÃ³n de diferentes sinergias, y quiere ofrecer a sus clientes un nuevo modelo de empresa en el Ã¡mbito inmobiliario. Un servicio global a la vez que personalizado, dirigido y orientado tanto al sector turÃ­stico como al autÃ³ctono, capaz de encontrar y satisfacer cualquier exigencia de sus clientes. Para ello encontraran personas capacitadas y con una dilatada experiencia en el Ã¡mbito empresarial e inmobiliario que sabrÃ¡n aconsejarles en sus decisiones_x000D_
",within an hour,1.0,0.95,f,https://a0.muscache.com/im/pictures/user/02e5a346-5b5f-47bf-82a6-3b623cb21c50.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/02e5a346-5b5f-47bf-82a6-3b623cb21c50.jpg?aki_policy=profile_x_medium,,148,279,"['email', 'phone']",t,t,,Castell-Platja d'Aro,,41.81051,3.06462,Entire rental unit,Entire home/apt,5,1.5,1.5 baths,3.0,3.0,"[""Washer"", ""Host greets you"", ""TV"", ""Kitchen"", ""Smoking allowed"", ""Refrigerator""]",90.0,7,1125,7,7,1125,1125,7.0,1125.0,,t,0,0,0,267,2024-09-30,3,1,0,2022-08-27,2024-08-24,4.0,4.0,2.67,4.33,4.67,5.0,3.67,HUTG-039272,t,137,137,0,0,0.12
7007,34761262,https://www.airbnb.com/rooms/34761262,20240929170954,2024-09-30,previous scrape,JARDINS S'AGARO-Apartment 6 pax with pool E32286,APARTMENT IN S'AGARÃ“ WITH COMMUNITY AREA,,https://a0.muscache.com/pictures/prohost-api/Hosting-34761262/original/b122f508-b5e2-454c-a14a-92538814065e.jpeg,127300118,https://www.airbnb.com/users/show/127300118,Nuria,2017-04-24,"Sant Feliu de GuÃ­xols, Spain","Somos una empresa con mÃ¡s de 30 aÃ±os de experiencia en el mercado de alojamientos turÃ­stico siempre ofreciendo el mejor servicio a nuestros clientes._x000D_
No alquilamos casas ni pisos, alquilamos hogares y esperamos ser tu prÃ³ximo anfitriÃ³n en la costa brava._x000D_
_x000D_
Hasta pronto!_x000D_
_x000D_
equipo de Habitaa_x000D_
",within an hour,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/9dd9127d-3af8-4687-8191-e5eeb2c6e4a1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9dd9127d-3af8-4687-8191-e5eeb2c6e4a1.jpg?aki_policy=profile_x_medium,,79,95,"['email', 'phone', 'work_email']",t,t,,Castell-Platja d'Aro,,41.79469,3.05357,Entire rental unit,Entire home/apt,6,,0 baths,,,"[""Backyard"", ""Patio or balcony"", ""Kitchen"", ""Smoking allowed"", ""Pool"", ""Refrigerator""]",,1,365,7,31,999,999,25.0,999.0,,t,1,1,1,1,2024-09-30,2,0,0,2021-08-28,2022-07-30,3.5,3.5,2.5,3.0,3.0,4.5,3.0,HUTG-002535,t,60,58,2,0,0.05
